geneid,pval.1v2,pval.1v3,pval.2v3,padj.1v2,padj.1v3,padj.2v3,l2fc.1v2,l2fc.1v3,l2fc.2v3,grp1_median,grp2_median,grp3_median,external_gene_name,description,entrezgene_id
ENSG00000164715,5.17315E-10,0.022110364,4.45392E-06,6.31051E-08,0.142014098,0.001595826,0.60811738,0.198018186,-0.410099195,2159,1452.5,1851,LMTK2,lemur tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:17880],22853
ENSG00000198276,5.20711E-10,0.001534794,0.000188327,6.31051E-08,0.02750946,0.018493733,-0.622911241,-0.281997341,0.340913899,1037,1748.5,1294,UCKL1,uridine-cytidine kinase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:15938],54963
ENSG00000172260,5.28965E-10,9.78588E-07,0.040256689,6.31756E-08,0.000226751,0.299990401,-1.159904984,-0.811850738,0.348054246,296,724.5,490,NEGR1,neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302],257194
ENSG00000090615,5.5923E-10,1.02617E-07,0.102824705,6.61939E-08,5.08737E-05,0.45514094,0.44981987,0.341597871,-0.108221999,2165,1479,1545,GOLGA3,golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426],2802
ENSG00000197321,6.21434E-10,3.79893E-06,0.021842843,7.29057E-08,0.00053013,0.229846176,0.651837287,0.431376981,-0.220460306,26176,17499,19538,SVIL,supervillin [Source:HGNC Symbol;Acc:HGNC:11480],6840
ENSG00000137331,6.3823E-10,4.55079E-05,0.004808131,7.42194E-08,0.002754785,0.108020426,1.868689563,1.090114646,-0.778574917,824,278.5,514,IER3,immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392],8870
ENSG00000146215,7.04682E-10,6.32781E-07,0.052120918,8.12345E-08,0.000174624,0.334123315,2.429994499,1.726537314,-0.703457184,127,39,52,CRIP3,cysteine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:17751],401262
ENSG00000261617,7.20491E-10,0.000567901,0.000593038,8.2341E-08,0.015123457,0.033887533,-2.596390674,-1.306090337,1.290300337,19,88.5,27,LINC02177,long intergenic non-protein coding RNA 2177 [Source:HGNC Symbol;Acc:HGNC:53039],
ENSG00000106701,7.80487E-10,0.000172798,0.001965534,8.84351E-08,0.006639966,0.064940375,0.733029291,0.39455176,-0.338477532,525,286.5,380,FSD1L,fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753],83856
ENSG00000172057,8.19085E-10,2.3411E-06,0.031648612,9.20222E-08,0.000373927,0.274780869,0.566802777,0.385475309,-0.181327468,1735,1136,1214,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3 [Source:HGNC Symbol;Acc:HGNC:16038],94103
ENSG00000211895,8.54624E-10,0.000976436,0.000406158,9.5208E-08,0.020873519,0.028768001,-3.180171932,-1.521877677,1.658294255,23,261,55,IGHA1,immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478],
ENSG00000165092,8.64297E-10,1.54986E-06,0.039800349,9.54832E-08,0.000297776,0.298114904,-1.233037844,-0.857130323,0.37590752,324,902,619,ALDH1A1,aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402],216
ENSG00000007047,8.81478E-10,0.000125625,0.002838492,9.58967E-08,0.00540437,0.08057792,0.334980671,0.184657787,-0.150322884,556,468.5,460,MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],57787
ENSG00000095319,8.82508E-10,1.25909E-05,0.013191192,9.58967E-08,0.001167253,0.179913205,0.501374557,0.315423449,-0.185951107,747,536,599,NUP188,nucleoporin 188 [Source:HGNC Symbol;Acc:HGNC:17859],23511
ENSG00000084710,8.9056E-10,0.00831948,3.26728E-05,9.5985E-08,0.078276326,0.005933473,0.79500678,0.301388827,-0.493617953,462,281,368,EFR3B,EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155],22979
ENSG00000227051,8.98113E-10,5.20139E-09,0.29058389,9.60184E-08,6.89548E-06,0.669740988,1.751712056,1.474253759,-0.277458297,281,99.5,100,C14orf132,chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346],56967
ENSG00000164068,9.48671E-10,0.000319055,0.00133432,1.00612E-07,0.010490573,0.052026712,0.378270855,0.196617624,-0.181653231,1256,1019.5,1096,RNF123,ring finger protein 123 [Source:HGNC Symbol;Acc:HGNC:21148],63891
ENSG00000179627,1.01783E-09,1.92429E-05,0.010804179,1.0709E-07,0.001527567,0.162947663,0.660008986,0.40516026,-0.254848726,212,145.5,164,ZBTB42,zinc finger and BTB domain containing 42 [Source:HGNC Symbol;Acc:HGNC:32550],100128927
ENSG00000198842,1.04114E-09,0.000327771,0.001358815,1.0868E-07,0.010546756,0.052518383,1.03135924,0.537487153,-0.493872088,6794,4196,4720,DUSP27,"dual specificity phosphatase 27, atypical [Source:HGNC Symbol;Acc:HGNC:25034]",92235
ENSG00000078549,1.11424E-09,4.50216E-09,0.331020518,1.15402E-07,6.63168E-06,0.69951365,-1.464955572,-1.253657544,0.211298028,99,288,207,ADCYAP1R1,ADCYAP receptor type I [Source:HGNC Symbol;Acc:HGNC:242],117
ENSG00000135636,1.13113E-09,0.000997519,0.000500668,1.16243E-07,0.0210575,0.032064552,0.575147223,0.275033346,-0.300113878,3151,2195.5,2420,DYSF,dysferlin [Source:HGNC Symbol;Acc:HGNC:3097],8291
ENSG00000115762,1.14026E-09,0.000513423,0.000963417,1.1628E-07,0.014148388,0.043529821,0.459034846,0.231626858,-0.227407989,2225,1716,1875,PLEKHB2,pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236],55041
ENSG00000085998,1.15155E-09,0.140416757,1.62812E-07,1.16535E-07,0.403161006,0.000119911,0.2683345,0.057469744,-0.210864756,3607,2963,3434,POMGNT1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]",55624
ENSG00000155827,1.30169E-09,1.03613E-07,0.138211629,1.30731E-07,5.08737E-05,0.512111875,0.297094804,0.230600895,-0.066493908,1900,1627,1581,RNF20,ring finger protein 20 [Source:HGNC Symbol;Acc:HGNC:10062],56254
ENSG00000011454,1.35083E-09,4.23043E-05,0.007637608,1.34646E-07,0.002670609,0.13708595,0.368556711,0.220242109,-0.148314601,2296,1856.5,1839,RABGAP1,RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155],2844
ENSG00000011454,1.35083E-09,4.23043E-05,0.007637608,1.34646E-07,0.002670609,0.13708595,0.368556711,0.220242109,-0.148314601,2296,1856.5,1839,RABGAP1,RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155],23637
ENSG00000158747,1.37329E-09,1.20287E-05,0.016931357,1.35864E-07,0.001167253,0.202580327,-0.737081475,-0.472940408,0.264141067,554,988,719,NBL1,"NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]",4681
ENSG00000158747,1.37329E-09,1.20287E-05,0.016931357,1.35864E-07,0.001167253,0.202580327,-0.737081475,-0.472940408,0.264141067,554,988,719,NBL1,"NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]",100532736
ENSG00000128918,1.39131E-09,4.14006E-05,0.007844335,1.36626E-07,0.002647545,0.139099819,-1.362550342,-0.818560604,0.543989738,288,731.5,445,ALDH1A2,aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472],8854
ENSG00000179912,1.44857E-09,3.23308E-05,0.009484897,1.41204E-07,0.002262418,0.152654396,0.404867849,0.245709141,-0.159158708,949,773.5,772,R3HDM2,R3H domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29167],22864
ENSG00000183496,1.53099E-09,0.000122462,0.004033395,1.48149E-07,0.00537852,0.096725338,-0.677774602,-0.388816095,0.288958507,111,178.5,130,MEX3B,mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297],84206
ENSG00000090530,1.55322E-09,0.000105184,0.004195054,1.4921E-07,0.00484175,0.098084352,2.582694294,1.462524436,-1.120169857,283,56,165,P3H2,prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317],55214
ENSG00000132688,1.61289E-09,0.001517773,0.000407964,1.53828E-07,0.027375664,0.028768001,1.119810959,0.521267859,-0.5985431,17328,8378.5,12784,NES,nestin [Source:HGNC Symbol;Acc:HGNC:7756],10763
ENSG00000067646,1.72068E-09,0.935230156,1.31023E-10,1.62936E-07,0.9751718,1.92997E-07,9.646884846,0.105550592,-9.541334254,291,0,247,ZFY,zinc finger protein Y-linked [Source:HGNC Symbol;Acc:HGNC:12870],7544
ENSG00000173442,1.74721E-09,0.00638368,7.75954E-05,1.64275E-07,0.067362817,0.010390726,1.184834266,0.475126766,-0.7097075,3414,1672,2635,EHBP1L1,EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682],254102
ENSG00000166483,1.7655E-09,1.45151E-05,0.016915875,1.64826E-07,0.001274347,0.202580327,0.702417759,0.447670961,-0.254746798,1690,1071,1173,WEE1,WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761],7465
ENSG00000029725,1.84633E-09,0.00361849,0.000168495,1.71167E-07,0.04821138,0.017002017,0.316456649,0.135512333,-0.180944316,3247,2752.5,2887,RABEP1,"rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]",9135
ENSG00000149575,1.86667E-09,0.00015506,0.00354948,1.7185E-07,0.006223676,0.089972191,0.840087628,0.467729358,-0.37235827,1606,924.5,1099,SCN2B,sodium voltage-gated channel beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:10589],6327
ENSG00000171243,1.92586E-09,8.71049E-06,0.022739825,1.76077E-07,0.000938821,0.234054236,-3.083470871,-2.054991779,1.028479093,7,76,20,SOSTDC1,sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748],25928
ENSG00000229619,2.10637E-09,2.87746E-05,0.012210629,1.8996E-07,0.002039917,0.17306214,0.647419464,0.398923217,-0.248496247,522,351.5,411,MBNL1-AS1,MBNL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44584],
ENSG00000233485,2.10005E-09,0.000700007,0.00085621,1.8996E-07,0.017333214,0.041475949,2.72150089,1.31398582,-1.407515071,56,7,16,FHAD1-AS1,FHAD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41241],
ENSG00000143632,2.21283E-09,0.003055011,0.000231723,1.98213E-07,0.043223346,0.021514849,2.708878448,1.188049656,-1.520828791,146512,13500.5,48799,ACTA1,"actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]",58
ENSG00000153904,2.23036E-09,1.55029E-07,0.14268635,1.98442E-07,6.85075E-05,0.519311538,1.207452094,0.936669298,-0.270782796,726,317.5,404,DDAH1,dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715],23576
ENSG00000095637,2.3807E-09,4.75012E-06,0.035548358,2.09626E-07,0.000617376,0.284752015,0.594928072,0.403829164,-0.191098908,39637,29065,29988,SORBS1,sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565],10580
ENSG00000198517,2.38768E-09,2.07101E-05,0.015911177,2.09626E-07,0.001596241,0.197319437,0.760499847,0.480155244,-0.280344603,4407,2850.5,3373,MAFK,MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782],7975
ENSG00000154654,2.44686E-09,1.19307E-06,0.070521894,2.13408E-07,0.000251248,0.38792894,-1.278546307,-0.930979027,0.34756728,66,130.5,99,NCAM2,neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657],4685
ENSG00000100647,2.46562E-09,0.006764106,9.46766E-05,2.13639E-07,0.0697292,0.011621555,0.381664956,0.153048417,-0.228616538,1273,1010,1076,SUSD6,sushi domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19956],9766
ENSG00000183878,2.52137E-09,0.943667094,1.75256E-10,2.17051E-07,0.978451435,2.32338E-07,10.29816196,0.100322983,-10.19783898,350,0,363,UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:HGNC:12638]",7404
ENSG00000143179,2.56974E-09,0.002131175,0.000389275,2.19788E-07,0.034121964,0.028046833,0.730883962,0.330619191,-0.400264771,270,166.5,209,UCK2,uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562],7371
ENSG00000108861,2.59183E-09,0.015563057,2.91173E-05,2.20256E-07,0.114529134,0.005436741,0.407021473,0.14636916,-0.260652313,13370,10380,11428,DUSP3,dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069],1845
ENSG00000116396,2.60955E-09,9.1923E-05,0.006293763,2.20349E-07,0.004604988,0.124346381,0.703836131,0.40739363,-0.296442501,492,287.5,308,KCNC4,potassium voltage-gated channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:6236],3749
ENSG00000134716,2.64109E-09,0.000356745,0.002213686,2.21601E-07,0.011191637,0.069707462,1.052906247,0.5589388,-0.493967447,3273,1895,2194,CYP2J2,cytochrome P450 family 2 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:2634],1573
ENSG00000115221,2.69313E-09,0.000385806,0.002029773,2.24546E-07,0.011703974,0.066045273,-2.461635484,-1.31127561,1.150359874,16,123.5,61,ITGB6,integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161],3694
ENSG00000127328,2.82815E-09,0.002560209,0.000337057,2.33434E-07,0.038789358,0.025978864,0.820710798,0.367793859,-0.452916939,736,464,580,RAB3IP,RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508],117177
ENSG00000152207,2.83495E-09,2.57274E-05,0.015361309,2.33434E-07,0.001837414,0.193903228,-0.980288998,-0.617026829,0.36326217,311,609.5,432,CYSLTR2,cysteinyl leukotriene receptor 2 [Source:HGNC Symbol;Acc:HGNC:18274],57105
ENSG00000148655,3.02869E-09,1.9743E-08,0.301503193,2.46872E-07,1.74489E-05,0.675615251,-1.327044036,-1.118707941,0.208336095,91,206,174,LRMDA,leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405],83938
ENSG00000171992,3.03539E-09,0.000122596,0.005577111,2.46872E-07,0.00537852,0.116785153,0.416277122,0.238775663,-0.177501459,30350,23013.5,23483,SYNPO,synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672],11346
ENSG00000169641,3.06395E-09,0.008497895,8.10148E-05,2.47676E-07,0.079209827,0.010633798,0.457104108,0.179294734,-0.277809374,1538,1141.5,1278,LUZP1,leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985],7798
ENSG00000165887,3.10071E-09,0.383786565,1.59744E-08,2.49128E-07,0.662050553,1.41182E-05,2.41835491,0.314342515,-2.104012394,1669,315.5,1099,ANKRD2,ankyrin repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:495],26287
ENSG00000265491,3.12034E-09,0.000158416,0.004680612,2.49195E-07,0.006306683,0.106268387,0.569484095,0.321417734,-0.248066362,5873,4642.5,5010,RNF115,ring finger protein 115 [Source:HGNC Symbol;Acc:HGNC:18154],27246
ENSG00000137054,3.18106E-09,1.13828E-06,0.076599202,2.52523E-07,0.00024738,0.401277547,0.616949719,0.447099875,-0.169849843,397,276.5,274,POLR1E,RNA polymerase I subunit E [Source:HGNC Symbol;Acc:HGNC:17631],64425
ENSG00000178573,3.24457E-09,7.42752E-05,0.008392182,2.56031E-07,0.00387664,0.143504111,-0.764116187,-0.455605443,0.308510744,275,462.5,327,MAF,MAF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:6776],4094
ENSG00000141161,3.30991E-09,0.00207718,0.000472951,2.59642E-07,0.033622926,0.031507101,0.422692438,0.194798318,-0.22789412,13053,10075,11153,UNC45B,unc-45 myosin chaperone B [Source:HGNC Symbol;Acc:HGNC:14304],146862
ENSG00000196396,3.40864E-09,0.000950994,0.001088991,2.65814E-07,0.020696619,0.046570186,0.344385577,0.170106125,-0.174279452,1247,983,1034,PTPN1,protein tyrosine phosphatase non-receptor type 1 [Source:HGNC Symbol;Acc:HGNC:9642],5770
ENSG00000110237,3.59575E-09,0.002994177,0.000335372,2.78765E-07,0.042583907,0.025978864,0.336628997,0.14979858,-0.186830417,3518,2897.5,2941,ARHGEF17,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726],9828
ENSG00000111860,3.66132E-09,1.60815E-07,0.16903851,2.82198E-07,6.87716E-05,0.550894359,-0.971527423,-0.765531172,0.205996251,512,1012,728,CEP85L,centrosomal protein 85 like [Source:HGNC Symbol;Acc:HGNC:21638],387119
ENSG00000120705,3.70408E-09,0.013620266,4.78713E-05,2.83844E-07,0.106151595,0.007379418,0.270974948,0.100278534,-0.170696414,3247,2844.5,2960,ETF1,eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477],2107
ENSG00000136840,3.78263E-09,0.003690095,0.000271472,2.88197E-07,0.048821948,0.023804131,0.742901525,0.322783443,-0.420118082,539,394.5,495,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]",27090
ENSG00000150510,3.82056E-09,0.016225704,3.66767E-05,2.89424E-07,0.117736267,0.006233623,-1.093321946,-0.396679677,0.696642269,301,660.5,331,FAM124A,family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413],220108
ENSG00000111245,4.41198E-09,0.000834536,0.001425762,3.28594E-07,0.019170149,0.053849918,0.825259854,0.416133142,-0.409126712,325943,168390,229337,MYL2,myosin light chain 2 [Source:HGNC Symbol;Acc:HGNC:7583],4633
ENSG00000142173,4.4035E-09,0.000104557,0.007669217,3.28594E-07,0.00484175,0.13708595,-0.692957899,-0.405879721,0.287078178,5376,9480.5,6192,COL6A2,collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212],1292
ENSG00000204291,4.36564E-09,0.000994353,0.00120076,3.28594E-07,0.021056399,0.048720146,-0.932460138,-0.463389439,0.469070699,2544,5045.5,3183,COL15A1,collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192],1306
ENSG00000111728,4.46375E-09,4.79669E-05,0.013393169,3.30592E-07,0.002864401,0.181000939,-1.21941767,-0.763066656,0.456351014,35,82.5,59,ST8SIA1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]",6489
ENSG00000175220,5.16042E-09,0.010623789,8.72752E-05,3.80065E-07,0.091040444,0.010999279,0.549151428,0.212508014,-0.336643414,3649,2669,3007,ARHGAP1,Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673],392
ENSG00000136631,5.87298E-09,0.000145839,0.007161568,4.27792E-07,0.005985722,0.132897341,0.297535056,0.171723649,-0.125811407,1891,1493,1524,VPS45,vacuolar protein sorting 45 homolog [Source:HGNC Symbol;Acc:HGNC:14579],11311
ENSG00000151893,5.842E-09,0.000140738,0.007292386,4.27792E-07,0.005794306,0.133651829,0.37331874,0.215860593,-0.157458147,1611,1188.5,1277,CACUL1,CDK2 associated cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727],143384
ENSG00000014919,6.05763E-09,0.003905195,0.00036021,4.38831E-07,0.050729106,0.026559844,0.299915549,0.131513841,-0.168401709,1506,1316,1329,COX15,cytochrome c oxidase assembly homolog COX15 [Source:HGNC Symbol;Acc:HGNC:2263],1355
ENSG00000179889,6.21058E-09,6.12327E-05,0.013302442,4.47466E-07,0.003382342,0.180738995,0.268400903,0.163821262,-0.104579641,2631,2224,2203,PDXDC1,pyridoxal dependent decarboxylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28995],23042
ENSG00000179889,6.21058E-09,6.12327E-05,0.013302442,4.47466E-07,0.003382342,0.180738995,0.268400903,0.163821262,-0.104579641,2631,2224,2203,PDXDC1,pyridoxal dependent decarboxylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28995],102724985
ENSG00000006432,6.37394E-09,0.05651701,6.67978E-06,4.56753E-07,0.247848497,0.002270612,0.999604173,0.282486306,-0.717117868,93,50,75,MAP3K9,mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861],4293
ENSG00000187715,6.73568E-09,0.002625937,0.000592667,4.8008E-07,0.039460102,0.033887533,0.829094955,0.380607945,-0.44848701,2029,1295,1559,KBTBD12,kelch repeat and BTB domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25731],166348
ENSG00000077616,7.0939E-09,0.000480596,0.003136408,5.02908E-07,0.01342766,0.083998701,-1.131364376,-0.613542038,0.517822338,56,119,83,NAALAD2,N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526],10003
ENSG00000161217,7.18889E-09,0.004907772,0.000303935,5.06932E-07,0.057628282,0.024568727,0.441084821,0.189775163,-0.251309657,4861,3521.5,4031,PCYT1A,"phosphate cytidylyltransferase 1, choline, alpha [Source:HGNC Symbol;Acc:HGNC:8754]",5130
ENSG00000101463,8.27746E-09,0.001498572,0.001209982,5.80605E-07,0.027140116,0.048756004,1.086197088,0.528403579,-0.557793509,537,265.5,488,SYNDIG1,synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885],79953
ENSG00000122367,8.34958E-09,0.005454669,0.000296682,5.82581E-07,0.061289259,0.024429303,0.363230829,0.15515359,-0.208077239,72613,58812,65003,LDB3,LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710],11155
ENSG00000135686,8.77313E-09,0.00193603,0.000977736,6.08929E-07,0.032153296,0.043925564,0.583334775,0.278056694,-0.30527808,2179,1603,1892,KLHL36,kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844],79786
ENSG00000089737,9.00388E-09,0.00142034,0.001356845,6.18896E-07,0.026326541,0.052518383,0.354164504,0.173993239,-0.180171265,5844,4728,4815,DDX24,DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266],57062
ENSG00000135631,9.0101E-09,4.17747E-05,0.020151866,6.18896E-07,0.002649797,0.220605523,0.534343922,0.336617469,-0.197726453,956,701.5,751,RAB11FIP5,RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845],26056
ENSG00000136383,9.31345E-09,0.000102441,0.011592639,6.36435E-07,0.004815839,0.168956474,0.669220741,0.400846271,-0.268374469,11523,7396.5,7931,ALPK3,alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574],57538
ENSG00000088854,9.43813E-09,0.002021383,0.000982862,6.41648E-07,0.033156116,0.043925564,0.505601969,0.240518449,-0.26508352,2338,1644.5,1920,C20orf194,chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721],25943
ENSG00000134297,9.49626E-09,0.044232324,1.52138E-05,6.42306E-07,0.214636868,0.004100984,0.857443361,0.257750706,-0.599692655,81,51.5,67,PLEKHA8P1,pleckstrin homology domain containing A8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30222],
ENSG00000164591,1.066E-08,5.37059E-06,0.062453969,7.1736E-07,0.00067508,0.367815315,1.30608693,0.915103855,-0.390983075,231,105,133,MYOZ3,myozenin 3 [Source:HGNC Symbol;Acc:HGNC:18565],91977
ENSG00000106078,1.14243E-08,0.002355416,0.000950357,7.61064E-07,0.036649942,0.043336203,0.604442639,0.284996737,-0.319445902,3431,2188,2662,COBL,cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199],23242
ENSG00000186591,1.13782E-08,1.67455E-06,0.107634667,7.61064E-07,0.000308327,0.463029597,0.577309672,0.42883891,-0.148470762,7599,5546,5802,UBE2H,ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484],7328
ENSG00000119638,1.15246E-08,0.000210869,0.007907893,7.63906E-07,0.007743734,0.13922302,0.242387117,0.139333261,-0.103053856,4783,4204,4025,NEK9,NIMA related kinase 9 [Source:HGNC Symbol;Acc:HGNC:18591],91754
ENSG00000233117,1.2133E-08,0.004831641,0.000442822,8.00234E-07,0.056986707,0.030417048,2.351792999,1.027455254,-1.324337745,852,166,288,LINC00702,long intergenic non-protein coding RNA 702 [Source:HGNC Symbol;Acc:HGNC:44676],
ENSG00000140367,1.23774E-08,0.001347225,0.001752118,8.12312E-07,0.02533356,0.060871305,0.509052372,0.2533495,-0.255702872,1508,1030,1273,UBE2Q2,ubiquitin conjugating enzyme E2 Q2 [Source:HGNC Symbol;Acc:HGNC:19248],92912
